,heroId1,heroId2,synergy_with,winrate_with,synergy_against,winrate_against
54,111,13,-0.579,0.46,1.181,0.53
55,111,85,-0.587,0.51,-2.709,0.44
56,111,8,-0.722,0.5,-0.591,0.47
57,111,56,-0.787,0.56,0.597,0.42
58,111,67,-0.809,0.52,0.539,0.46
59,111,96,-0.837,0.48,1.486,0.51
60,111,64,-0.852,0.49,1.521,0.5
61,111,9,-0.964,0.5,0.656,0.48
62,111,94,-0.996,0.49,-1.332,0.47
63,111,46,-1.042,0.46,-5.346,0.46
64,111,10,-1.067,0.47,1.7,0.52
65,111,99,-1.156,0.47,-2.21,0.48
66,111,83,-1.161,0.5,0.856,0.48
67,111,27,-1.217,0.49,-1.107,0.47
68,111,54,-1.244,0.47,0.88,0.51
69,111,110,-1.278,0.48,3.935,0.53
70,111,128,-1.321,0.46,0.939,0.52
71,111,53,-1.351,0.42,0.887,0.56
72,111,5,-1.513,0.49,1.195,0.49
73,111,42,-1.567,0.5,-0.729,0.46
74,111,93,-1.604,0.46,0.228,0.51
75,111,51,-1.74,0.49,0.427,0.48
76,111,6,-1.743,0.49,-1.57,0.46
77,111,105,-1.919,0.47,0.569,0.5
78,111,31,-1.989,0.48,0.661,0.49
79,111,95,-2.048,0.48,3.721,0.52
80,111,48,-2.335,0.48,0.014,0.48
81,111,26,-2.461,0.45,0.081,0.51
82,111,71,-2.496,0.47,1.158,0.5
0,112,113,4.25,0.56,1.147,0.45
1,112,51,3.577,0.53,-0.228,0.46
2,112,11,3.504,0.51,0.806,0.49
3,112,46,3.276,0.49,1.998,0.52
4,112,98,2.909,0.48,-3.649,0.47
5,112,4,2.76,0.53,-1.394,0.44
6,112,28,2.67,0.52,0.677,0.47
7,112,70,2.635,0.49,-2.349,0.47
8,112,100,2.525,0.49,2.764,0.52
9,112,96,2.48,0.5,-1.17,0.47
10,112,60,2.427,0.53,1.946,0.47
11,112,50,2.184,0.5,0.132,0.48
12,112,73,2.107,0.51,-2.768,0.44
13,112,63,2.032,0.49,0.268,0.49
14,112,47,1.963,0.49,0.338,0.49
15,112,45,1.886,0.49,-2.584,0.46
16,112,19,1.808,0.46,-0.565,0.51
17,112,59,1.571,0.48,-4.282,0.45
18,112,81,1.563,0.51,-2.214,0.44
19,112,67,1.509,0.53,-2.117,0.42
20,112,64,1.466,0.5,0.865,0.48
21,112,62,1.404,0.49,-1.092,0.47
22,112,108,1.316,0.56,1.141,0.42
23,112,12,1.304,0.46,0.949,0.52
24,112,36,1.273,0.51,-2.918,0.43
25,112,39,1.167,0.46,0.088,0.51
26,112,27,1.101,0.5,1.238,0.48
27,112,101,1.076,0.49,0.243,0.48
28,112,17,1.036,0.47,0.243,0.5
29,112,44,0.917,0.48,-0.615,0.48
30,112,106,0.832,0.44,-0.61,0.52
31,112,84,0.77,0.52,1.616,0.46
32,112,42,0.751,0.51,0.615,0.46
33,112,85,0.731,0.51,-3.364,0.42
34,112,93,0.713,0.47,0.572,0.5
35,112,16,0.661,0.48,-0.354,0.48
36,112,8,0.595,0.5,2.754,0.49
37,112,14,0.566,0.48,0.743,0.49
38,112,2,0.544,0.49,-1.215,0.46
39,112,126,0.504,0.48,-0.194,0.48
40,112,114,0.46,0.46,1.81,0.52
41,112,35,0.447,0.45,-0.197,0.51
42,112,40,0.373,0.48,-1.06,0.47
43,112,120,0.363,0.46,-1.091,0.49
44,112,34,0.27,0.44,-3.037,0.49
45,112,10,0.25,0.47,-1.955,0.47
46,112,109,0.177,0.47,1.119,0.5
47,112,18,0.153,0.5,2.205,0.48
48,112,54,0.073,0.47,2.225,0.51
49,112,110,0.04,0.48,-1.72,0.46
50,112,53,-0.033,0.42,0.232,0.54
51,112,21,-0.036,0.49,0.377,0.47
52,112,25,-0.056,0.45,1.317,0.52
53,112,74,-0.116,0.48,-0.561,0.47
54,112,41,-0.132,0.48,-0.545,0.47
55,112,5,-0.195,0.49,-0.46,0.46
56,112,6,-0.425,0.49,0.774,0.47
57,112,30,-0.488,0.47,0.798,0.49
58,112,75,-0.493,0.48,-1.176,0.46
59,112,105,-0.601,0.47,0.914,0.49
60,112,9,-0.646,0.49,1.0,0.47
61,112,69,-0.656,0.44,-1.092,0.5
62,112,7,-0.687,0.46,1.98,0.51
63,112,32,-0.824,0.48,-1.839,0.45
64,112,99,-0.838,0.46,1.135,0.5
65,112,97,-0.977,0.46,2.276,0.51
66,112,128,-1.003,0.45,-0.717,0.49
67,112,48,-1.018,0.48,2.359,0.49
68,112,129,-1.083,0.46,3.384,0.52
69,112,1,-1.084,0.48,-1.573,0.45
70,112,22,-1.089,0.51,-0.507,0.43
71,112,71,-1.179,0.47,0.503,0.48
72,112,23,-1.454,0.43,2.702,0.54
73,112,56,-1.469,0.54,-1.058,0.39
74,112,49,-1.702,0.46,2.016,0.5
75,112,95,-1.731,0.47,-0.934,0.46
76,112,29,-2.151,0.48,0.515,0.46
77,112,68,-2.179,0.47,-3.476,0.43
78,112,86,-2.836,0.42,-0.908,0.5
79,112,83,-2.843,0.47,-1.799,0.44
80,112,26,-3.143,0.43,1.426,0.51
81,112,104,-3.234,0.45,2.559,0.5
82,112,13,-3.261,0.42,4.526,0.55
83,112,31,-3.671,0.45,0.005,0.47
84,112,94,-3.678,0.45,3.013,0.5
85,112,87,-4.15,0.43,1.453,0.5
0,113,93,4.689,0.57,-1.575,0.54
1,113,121,2.726,0.53,2.347,0.6
2,113,14,2.542,0.56,-1.404,0.53
3,113,81,2.539,0.58,-1.361,0.51
4,113,62,2.38,0.56,-2.239,0.52
5,113,69,2.32,0.53,1.761,0.59
6,113,1,1.892,0.57,-3.72,0.49
7,113,87,1.826,0.55,2.306,0.57
8,113,71,1.797,0.56,-0.644,0.53
9,113,42,1.727,0.58,0.468,0.52
10,113,51,1.554,0.57,0.625,0.53
11,113,100,1.501,0.54,-1.383,0.54
12,113,67,1.485,0.59,-0.264,0.5
13,113,105,1.375,0.55,3.767,0.58
14,113,7,1.289,0.54,-0.167,0.55
15,113,12,1.28,0.52,-5.198,0.52
16,113,86,1.14,0.52,0.945,0.58
17,113,27,1.077,0.56,3.091,0.56
18,113,54,1.049,0.54,-1.922,0.53
19,113,111,0.932,0.54,-3.803,0.51
20,113,129,0.893,0.54,-1.763,0.53
21,113,41,0.844,0.55,0.308,0.54
22,113,37,0.819,0.57,-1.626,0.5
23,113,19,0.784,0.51,1.288,0.59
24,113,107,0.759,0.54,-3.626,0.51
25,113,4,0.736,0.57,0.459,0.52
26,113,28,0.646,0.56,-0.47,0.52
27,113,16,0.637,0.54,-1.501,0.53
28,113,6,0.551,0.56,1.628,0.54
29,113,96,0.456,0.54,-0.317,0.54
30,113,31,0.305,0.55,0.858,0.54
31,113,36,0.249,0.56,2.935,0.55
32,113,32,0.152,0.55,-1.986,0.51
33,113,83,0.133,0.56,-1.946,0.5
34,113,18,0.129,0.56,0.058,0.52
35,113,20,0.104,0.56,2.083,0.54
36,113,63,0.008,0.53,1.121,0.56
37,113,128,-0.027,0.52,-2.864,0.53
38,113,53,-0.057,0.48,-0.915,0.59
39,113,25,-0.08,0.51,2.17,0.59
40,113,119,-0.087,0.54,0.238,0.54
41,113,68,-0.203,0.55,1.377,0.54
42,113,5,-0.219,0.55,0.393,0.53
43,113,104,-0.258,0.54,-0.588,0.53
44,113,8,-0.429,0.55,0.607,0.53
45,113,23,-0.478,0.5,-3.445,0.54
46,113,2,-0.48,0.54,0.639,0.54
47,113,30,-0.512,0.53,-0.349,0.54
48,113,126,-0.52,0.53,-1.341,0.53
49,113,64,-0.558,0.54,-0.282,0.53
50,113,114,-0.564,0.51,0.663,0.57
51,113,60,-0.597,0.56,3.799,0.55
52,113,120,-0.661,0.51,-2.237,0.54
53,113,9,-0.67,0.55,-1.147,0.51
54,113,95,-0.755,0.54,-0.081,0.53
55,113,39,-0.857,0.5,0.942,0.58
56,113,99,-0.862,0.52,-1.012,0.54
57,113,101,-0.948,0.53,0.096,0.54
58,113,97,-1.001,0.52,-1.871,0.53
59,113,44,-1.107,0.52,-0.762,0.54
60,113,98,-1.115,0.5,-1.796,0.55
61,113,26,-1.167,0.51,1.279,0.57
62,113,29,-1.175,0.55,-2.632,0.49
63,113,84,-1.254,0.56,0.469,0.51
64,113,70,-1.389,0.51,-1.495,0.54
65,113,75,-1.517,0.53,2.677,0.56
66,113,108,-1.708,0.59,0.994,0.48
67,113,110,-1.984,0.52,3.133,0.57
68,113,48,-2.042,0.53,1.212,0.54
69,113,21,-2.06,0.53,1.23,0.54
70,113,74,-2.14,0.52,-0.708,0.53
71,113,85,-2.293,0.54,0.489,0.52
72,113,35,-2.577,0.48,-0.344,0.57
73,113,40,-2.651,0.51,0.793,0.55
74,113,49,-2.726,0.51,0.869,0.55
75,113,10,-2.774,0.5,-2.102,0.53
76,113,50,-2.84,0.51,-4.015,0.5
77,113,47,-3.061,0.5,2.191,0.57
78,113,22,-3.113,0.55,-0.654,0.49
79,113,45,-3.138,0.5,-0.731,0.54
80,113,106,-3.192,0.46,-0.757,0.58
81,113,56,-4.493,0.57,0.795,0.47
82,113,11,-4.52,0.49,1.659,0.56
0,114,48,3.168,0.52,-2.451,0.44
1,114,42,2.937,0.53,-0.195,0.45
2,114,111,2.142,0.49,0.534,0.49
3,114,119,2.123,0.5,1.575,0.49
4,114,71,2.007,0.5,0.693,0.48
5,114,107,1.97,0.49,0.711,0.49
6,114,81,1.749,0.51,0.976,0.47
7,114,100,1.711,0.48,0.954,0.5
8,114,75,1.693,0.5,0.014,0.47
9,114,31,1.515,0.5,-1.805,0.45
10,114,50,1.37,0.49,1.322,0.49
11,114,101,1.262,0.49,-1.567,0.46
12,114,1,1.102,0.5,2.617,0.49
13,114,41,1.054,0.49,-0.355,0.47
14,114,26,1.043,0.47,0.616,0.5
15,114,87,1.036,0.48,-0.357,0.48
16,114,4,0.946,0.51,-1.204,0.44
17,114,93,0.899,0.47,-0.238,0.49
18,114,28,0.856,0.5,-0.133,0.46
19,114,2,0.73,0.49,0.975,0.48
20,114,60,0.613,0.51,-1.864,0.43
21,114,120,0.549,0.46,0.099,0.5
22,114,7,0.499,0.47,0.17,0.49
23,114,10,0.436,0.47,-0.765,0.48
24,114,32,0.362,0.49,1.351,0.48
25,114,18,0.339,0.5,1.395,0.47
26,114,27,0.287,0.49,0.428,0.47
27,114,17,0.222,0.46,-0.567,0.49
28,114,21,0.15,0.49,-2.433,0.44
29,114,25,0.13,0.45,-0.493,0.5
30,114,98,0.096,0.45,-1.459,0.49
31,114,29,0.035,0.5,0.705,0.46
32,114,37,0.03,0.5,1.711,0.47
33,114,106,0.018,0.43,2.58,0.55
34,114,19,-0.006,0.44,-0.375,0.51
35,114,84,-0.044,0.51,-0.194,0.44
36,114,104,-0.047,0.48,1.749,0.49
37,114,121,-0.064,0.44,1.683,0.53
38,114,13,-0.075,0.45,1.715,0.52
39,114,85,-0.083,0.5,-0.174,0.45
40,114,70,-0.178,0.46,-1.159,0.48
41,114,8,-0.219,0.49,-0.056,0.46
42,114,51,-0.236,0.49,-1.038,0.45
43,114,6,-0.239,0.49,-0.036,0.46
44,114,14,-0.248,0.47,-0.067,0.48
45,114,30,-0.302,0.47,-1.012,0.47
46,114,11,-0.31,0.47,-0.004,0.48
47,114,126,-0.31,0.47,2.996,0.51
48,114,96,-0.333,0.47,4.02,0.52
49,114,64,-0.348,0.48,0.055,0.47
50,114,62,-0.41,0.47,-0.902,0.47
51,114,105,-0.415,0.47,-0.897,0.47
52,114,9,-0.46,0.49,-0.81,0.45
53,114,49,-0.516,0.47,-1.794,0.46
54,114,36,-0.54,0.49,-2.728,0.43
55,114,95,-0.544,0.48,0.256,0.47
56,114,39,-0.647,0.44,-2.722,0.48
57,114,86,-0.65,0.44,0.282,0.51
58,114,99,-0.652,0.46,0.325,0.49
59,114,73,-0.707,0.48,3.422,0.5
60,114,110,-0.774,0.47,-3.53,0.44
61,114,128,-0.817,0.45,-0.527,0.49
62,114,53,-0.847,0.41,3.421,0.57
63,114,47,-0.851,0.46,-2.472,0.46
64,114,129,-0.896,0.46,1.574,0.5
65,114,44,-0.897,0.46,0.575,0.49
66,114,74,-0.93,0.47,-0.371,0.47
67,114,5,-1.009,0.48,0.73,0.47
68,114,16,-1.153,0.46,0.836,0.49
69,114,56,-1.283,0.54,0.132,0.4
70,114,67,-1.305,0.5,0.073,0.44
71,114,35,-1.367,0.43,-2.007,0.49
72,114,40,-1.441,0.46,-2.87,0.45
73,114,108,-1.498,0.53,0.331,0.41
74,114,12,-1.51,0.43,0.139,0.51
75,114,83,-1.657,0.48,0.391,0.46
76,114,20,-1.685,0.48,0.42,0.46
77,114,54,-1.74,0.45,0.415,0.49
78,114,63,-1.782,0.45,-0.543,0.48
79,114,97,-1.791,0.45,1.466,0.5
80,114,22,-1.903,0.5,-3.317,0.4
81,114,68,-1.993,0.47,-0.286,0.46
82,114,59,-2.243,0.44,-1.093,0.48
83,114,23,-2.268,0.42,0.892,0.52
84,114,69,-2.469,0.42,2.098,0.53
85,114,94,-2.492,0.46,0.203,0.47
86,114,34,-2.544,0.41,-3.847,0.48
87,114,45,-2.928,0.44,-0.394,0.48
0,119,56,4.194,0.62,0.557,0.43
1,119,69,3.007,0.5,1.523,0.55
2,119,1,2.579,0.54,-0.958,0.48
3,119,98,2.573,0.5,1.967,0.55
4,119,37,2.506,0.55,0.136,0.48
5,119,114,2.123,0.5,-1.575,0.51
6,119,49,1.961,0.52,-0.368,0.5
7,119,46,1.939,0.5,0.613,0.53
8,119,95,1.932,0.53,0.681,0.5
9,119,109,1.84,0.51,-0.266,0.51
10,119,99,1.825,0.51,0.75,0.52
11,119,27,1.764,0.53,-0.147,0.49
12,119,110,1.703,0.52,-0.105,0.5
13,119,128,1.66,0.5,0.898,0.53
14,119,129,1.58,0.51,0.999,0.52
15,119,19,1.471,0.48,1.05,0.55
16,119,13,1.402,0.49,-0.859,0.52
17,119,70,1.298,0.5,-0.733,0.51
18,119,14,1.229,0.51,0.358,0.51
19,119,81,1.226,0.53,0.402,0.49
20,119,11,1.167,0.51,-0.578,0.5
21,119,64,1.129,0.52,-0.519,0.49
22,119,31,0.992,0.52,0.62,0.5
23,119,94,0.985,0.52,0.628,0.5
24,119,12,0.967,0.48,-1.436,0.52
25,119,36,0.936,0.53,-0.303,0.48
26,119,10,0.913,0.5,0.66,0.52
27,119,113,0.913,0.55,0.762,0.47
28,119,17,0.699,0.49,-0.141,0.52
29,119,44,0.58,0.5,0.0,0.51
30,119,74,0.547,0.51,1.054,0.51
31,119,42,0.414,0.53,-0.769,0.47
32,119,121,0.413,0.47,0.109,0.54
33,119,93,0.376,0.49,-0.812,0.51
34,119,28,0.333,0.52,3.292,0.52
35,119,8,0.258,0.52,0.369,0.49
36,119,2,0.207,0.51,-0.599,0.49
37,119,67,0.172,0.54,-0.502,0.46
38,119,96,0.143,0.5,1.445,0.52
39,119,105,0.062,0.5,-1.471,0.49
40,119,120,0.026,0.48,-0.475,0.52
41,119,108,-0.021,0.57,0.756,0.44
42,119,7,-0.024,0.49,-0.404,0.51
43,119,39,-0.17,0.47,1.704,0.55
44,119,86,-0.173,0.47,1.708,0.55
45,119,83,-0.18,0.52,0.816,0.49
46,119,18,-0.184,0.52,-0.179,0.48
47,119,73,-0.23,0.51,0.847,0.5
48,119,101,-0.261,0.5,-1.142,0.49
49,119,97,-0.314,0.49,-0.108,0.51
50,119,53,-0.37,0.44,-3.153,0.53
51,119,21,-0.373,0.51,0.993,0.5
52,119,41,-0.469,0.5,0.071,0.5
53,119,71,-0.516,0.5,2.118,0.52
54,119,5,-0.532,0.51,0.155,0.49
55,119,84,-0.567,0.53,2.232,0.49
56,119,104,-0.571,0.5,0.174,0.5
57,119,4,-0.577,0.52,-1.778,0.46
58,119,85,-0.606,0.52,1.251,0.49
59,119,51,-0.759,0.51,3.387,0.52
60,119,6,-0.762,0.51,1.39,0.5
61,119,30,-0.825,0.49,0.413,0.51
62,119,60,-0.91,0.52,0.561,0.48
63,119,40,-0.964,0.49,-3.445,0.47
64,119,9,-0.983,0.51,0.616,0.49
65,119,34,-1.067,0.45,-1.421,0.53
66,119,50,-1.153,0.49,-2.252,0.48
67,119,32,-1.161,0.5,-3.224,0.46
68,119,54,-1.264,0.48,0.84,0.52
69,119,63,-1.305,0.48,-0.117,0.51
70,119,25,-1.393,0.46,-0.068,0.53
71,119,22,-1.426,0.53,-0.892,0.45
72,119,26,-1.48,0.47,0.041,0.52
73,119,29,-1.488,0.51,-1.869,0.46
74,119,106,-1.505,0.44,2.005,0.57
75,119,68,-1.516,0.5,0.139,0.49
76,119,16,-1.676,0.48,-0.739,0.5
77,119,23,-1.791,0.45,-0.683,0.53
78,119,100,-1.812,0.47,-2.621,0.49
79,119,75,-1.83,0.49,-0.561,0.49
80,119,126,-1.833,0.48,-1.578,0.49
81,119,35,-1.89,0.45,0.418,0.54
82,119,62,-1.933,0.48,1.523,0.52
83,119,47,-2.374,0.47,-0.047,0.51
84,119,45,-2.451,0.47,-2.969,0.48
85,119,87,-2.487,0.47,0.068,0.51
86,119,48,-3.355,0.48,-0.026,0.49
0,120,99,3.25,0.5,0.225,0.49
1,120,71,2.91,0.51,-0.407,0.47
2,120,126,2.592,0.5,0.897,0.49
3,120,40,2.461,0.5,-0.97,0.47
4,120,1,2.005,0.51,0.517,0.47
5,120,68,1.909,0.51,-1.386,0.45
6,120,19,1.896,0.46,-0.474,0.51
7,120,93,1.802,0.48,-0.337,0.49
8,120,70,1.724,0.48,1.742,0.51
9,120,8,1.684,0.51,-1.156,0.45
10,120,81,1.652,0.51,2.877,0.49
11,120,46,1.365,0.47,-2.911,0.47
12,120,10,1.339,0.48,1.135,0.5
13,120,39,1.256,0.46,-1.821,0.49
14,120,83,1.246,0.51,0.291,0.46
15,120,27,1.189,0.5,-0.672,0.46
16,120,54,1.162,0.48,0.315,0.49
17,120,111,1.045,0.48,1.435,0.5
18,120,106,0.921,0.44,-0.52,0.52
19,120,84,0.859,0.52,0.707,0.45
20,120,104,0.855,0.49,1.649,0.49
21,120,13,0.828,0.46,0.616,0.51
22,120,85,0.819,0.51,0.726,0.46
23,120,28,0.759,0.5,0.768,0.47
24,120,100,0.614,0.47,0.855,0.5
25,120,30,0.601,0.48,1.888,0.5
26,120,75,0.595,0.49,-1.086,0.46
27,120,114,0.549,0.46,-0.099,0.5
28,120,105,0.487,0.48,-0.996,0.47
29,120,9,0.442,0.5,-0.909,0.45
30,120,31,0.418,0.49,1.096,0.48
31,120,7,0.402,0.47,-1.929,0.47
32,120,32,0.265,0.49,-2.749,0.44
33,120,86,0.252,0.45,0.183,0.51
34,120,18,0.241,0.5,-1.704,0.44
35,120,20,0.217,0.5,0.321,0.46
36,120,73,0.196,0.49,0.322,0.47
37,120,110,0.128,0.48,0.37,0.48
38,120,17,0.124,0.46,-0.666,0.49
39,120,63,0.12,0.47,2.358,0.51
40,120,97,0.112,0.47,1.367,0.5
41,120,128,0.085,0.46,-0.626,0.49
42,120,48,0.071,0.49,1.449,0.48
43,120,21,0.053,0.49,-2.532,0.44
44,120,47,0.052,0.47,-0.572,0.48
45,120,119,0.026,0.48,0.475,0.48
46,120,44,0.006,0.47,1.475,0.5
47,120,45,-0.025,0.47,0.507,0.49
48,120,41,-0.044,0.48,-0.454,0.47
49,120,37,-0.068,0.5,-0.389,0.45
50,120,5,-0.106,0.49,-1.37,0.45
51,120,107,-0.128,0.47,1.611,0.5
52,120,42,-0.16,0.5,1.706,0.47
53,120,121,-0.161,0.44,-1.416,0.5
54,120,16,-0.25,0.47,2.736,0.51
55,120,6,-0.336,0.49,-0.135,0.46
56,120,14,-0.346,0.47,0.834,0.49
57,120,64,-0.445,0.48,0.956,0.48
58,120,62,-0.507,0.47,-2.002,0.46
59,120,34,-0.641,0.43,-1.946,0.5
60,120,113,-0.661,0.51,2.237,0.46
61,120,50,-0.727,0.47,1.223,0.49
62,120,25,-0.968,0.44,0.407,0.51
63,120,74,-1.027,0.47,0.529,0.48
64,120,26,-1.055,0.45,-0.484,0.49
65,120,4,-1.152,0.49,-1.303,0.44
66,120,51,-1.334,0.48,0.862,0.47
67,120,23,-1.365,0.43,0.793,0.52
68,120,2,-1.367,0.47,0.876,0.48
69,120,56,-1.38,0.54,-2.968,0.37
70,120,67,-1.403,0.5,1.974,0.46
71,120,108,-1.595,0.53,1.231,0.42
72,120,36,-1.638,0.48,-0.827,0.45
73,120,95,-1.642,0.47,1.156,0.48
74,120,109,-1.734,0.45,1.209,0.5
75,120,101,-1.835,0.46,-2.667,0.45
76,120,53,-1.944,0.4,-0.678,0.53
77,120,129,-1.994,0.45,0.475,0.49
78,120,22,-2.0,0.5,1.583,0.45
79,120,87,-2.061,0.45,1.543,0.5
80,120,11,-2.408,0.45,-0.103,0.48
81,120,35,-2.464,0.42,1.893,0.53
82,120,12,-2.607,0.42,4.039,0.55
83,120,94,-4.59,0.44,3.103,0.5
0,121,46,3.752,0.48,-0.495,0.48
1,121,31,2.805,0.5,0.512,0.46
2,121,73,2.583,0.5,1.738,0.47
3,121,81,2.04,0.5,-0.707,0.44
4,121,36,1.75,0.5,1.589,0.46
5,121,34,1.746,0.44,-0.53,0.5
6,121,113,1.726,0.52,-2.347,0.4
7,121,54,1.55,0.47,-0.269,0.47
8,121,17,1.512,0.46,0.75,0.49
9,121,97,1.499,0.47,-0.217,0.47
10,121,1,1.392,0.49,-0.067,0.45
11,121,29,1.325,0.5,3.022,0.47
12,121,104,1.243,0.48,-0.935,0.45
13,121,4,1.236,0.5,-1.887,0.42
14,121,42,1.227,0.5,0.122,0.44
15,121,93,1.19,0.46,3.079,0.51
16,121,70,1.112,0.46,-1.842,0.46
17,121,100,1.002,0.46,3.271,0.51
18,121,126,0.98,0.47,2.313,0.49
19,121,60,0.903,0.5,-0.548,0.43
20,121,62,0.881,0.47,-0.586,0.46
21,121,49,0.774,0.47,0.523,0.47
22,121,10,0.726,0.46,-0.449,0.47
23,121,32,0.653,0.48,0.667,0.46
24,121,86,0.64,0.44,0.599,0.5
25,121,18,0.629,0.49,-1.288,0.43
26,121,27,0.577,0.48,0.744,0.46
27,121,101,0.552,0.47,-0.251,0.46
28,121,110,0.516,0.47,-0.214,0.46
29,121,53,0.443,0.41,0.738,0.53
30,121,47,0.439,0.46,-1.156,0.46
31,121,41,0.344,0.47,0.962,0.47
32,121,26,0.333,0.45,-0.068,0.48
33,121,71,0.298,0.47,2.009,0.48
34,121,19,0.284,0.43,-0.059,0.5
35,121,85,0.207,0.49,-0.858,0.43
36,121,28,0.147,0.48,0.184,0.45
37,121,16,0.137,0.46,3.152,0.5
38,121,8,0.072,0.48,-0.74,0.44
39,121,14,0.042,0.46,1.25,0.48
40,121,23,0.022,0.43,-1.791,0.48
41,121,2,0.02,0.47,1.292,0.47
42,121,11,-0.02,0.46,0.313,0.47
43,121,96,-0.043,0.46,0.337,0.47
44,121,114,-0.064,0.44,-1.683,0.47
45,121,120,-0.161,0.44,1.416,0.5
46,121,69,-0.179,0.43,0.414,0.5
47,121,94,-0.202,0.47,0.519,0.46
48,121,12,-0.219,0.43,4.455,0.54
49,121,50,-0.339,0.46,0.639,0.47
50,121,109,-0.346,0.45,-0.375,0.47
51,121,39,-0.356,0.43,-1.405,0.48
52,121,99,-0.362,0.45,-0.359,0.47
53,121,63,-0.492,0.45,-2.226,0.45
54,121,48,-0.541,0.47,-0.135,0.45
55,121,21,-0.56,0.47,-1.116,0.44
56,121,25,-0.58,0.43,-2.177,0.47
57,121,44,-0.607,0.45,0.891,0.48
58,121,22,-0.613,0.5,-0.001,0.42
59,121,98,-0.614,0.43,0.858,0.5
60,121,74,-0.64,0.46,-1.055,0.45
61,121,5,-0.719,0.47,0.046,0.45
62,121,84,-0.754,0.49,1.123,0.44
63,121,6,-0.949,0.47,-1.719,0.43
64,121,56,-0.993,0.53,-0.552,0.38
65,121,67,-1.015,0.49,-1.61,0.41
66,121,35,-1.077,0.42,0.309,0.5
67,121,105,-1.125,0.45,-0.58,0.46
68,121,108,-1.208,0.52,0.647,0.4
69,121,95,-1.254,0.46,1.572,0.47
70,121,128,-1.527,0.43,-0.211,0.48
71,121,129,-1.606,0.44,0.891,0.48
72,121,45,-1.638,0.44,-1.077,0.46
73,121,106,-1.692,0.4,2.896,0.54
74,121,13,-1.785,0.42,1.032,0.5
75,121,51,-1.946,0.46,0.278,0.45
76,121,30,-2.012,0.44,-0.696,0.46
77,121,75,-2.017,0.45,-0.67,0.45
78,121,64,-2.058,0.45,-0.628,0.45
79,121,40,-2.151,0.44,0.446,0.47
80,121,9,-2.17,0.46,-0.493,0.44
81,121,7,-2.21,0.43,0.487,0.48
82,121,83,-2.367,0.46,-0.293,0.44
83,121,87,-2.673,0.43,-1.041,0.46
0,126,100,2.755,0.51,-1.042,0.5
1,126,120,2.592,0.5,-0.897,0.51
2,126,68,2.051,0.53,0.717,0.49
3,126,108,1.546,0.58,-1.666,0.41
4,126,18,1.382,0.53,-1.601,0.46
5,126,63,1.261,0.5,0.461,0.51
6,126,128,1.226,0.49,-0.523,0.51
7,126,48,1.212,0.52,0.553,0.49
8,126,25,1.173,0.48,0.51,0.53
9,126,45,1.116,0.5,-0.39,0.5
10,126,37,1.073,0.53,-1.285,0.46
11,126,71,1.051,0.51,-2.304,0.47
12,126,19,1.037,0.47,-1.371,0.52
13,126,4,0.989,0.53,-1.2,0.46
14,126,121,0.98,0.47,-2.313,0.51
15,126,30,0.742,0.5,-0.009,0.5
16,126,75,0.737,0.51,0.017,0.49
17,126,40,0.603,0.5,0.134,0.5
18,126,9,0.583,0.52,0.194,0.48
19,126,31,0.559,0.51,1.199,0.5
20,126,7,0.543,0.49,-0.826,0.5
21,126,10,0.48,0.49,0.238,0.51
22,126,109,0.407,0.49,-2.687,0.48
23,126,86,0.393,0.47,-0.714,0.52
24,126,83,0.387,0.52,1.395,0.49
25,126,101,0.306,0.5,-0.563,0.49
26,126,54,0.303,0.49,-0.581,0.5
27,126,110,0.27,0.5,1.473,0.51
28,126,53,0.197,0.44,-0.575,0.55
29,126,111,0.186,0.49,-2.462,0.48
30,126,44,0.147,0.49,1.578,0.52
31,126,22,0.141,0.54,-0.313,0.45
32,126,74,0.114,0.5,2.633,0.52
33,126,26,0.086,0.48,-0.38,0.51
34,126,87,0.08,0.49,0.646,0.51
35,126,104,-0.004,0.5,-1.248,0.48
36,126,42,-0.019,0.52,-0.191,0.47
37,126,28,-0.1,0.51,-0.129,0.48
38,126,16,-0.109,0.49,0.839,0.51
39,126,8,-0.175,0.51,0.947,0.49
40,126,51,-0.193,0.51,0.965,0.49
41,126,81,-0.207,0.51,-0.02,0.48
42,126,2,-0.226,0.5,-2.021,0.47
43,126,67,-0.262,0.53,1.077,0.47
44,126,96,-0.29,0.49,-1.976,0.48
45,126,64,-0.304,0.5,0.059,0.49
46,126,114,-0.31,0.47,-2.996,0.49
47,126,60,-0.343,0.52,-0.86,0.46
48,126,69,-0.426,0.46,-0.899,0.52
49,126,12,-0.466,0.46,3.142,0.56
50,126,36,-0.497,0.51,-2.724,0.45
51,126,95,-0.501,0.5,-1.741,0.47
52,126,39,-0.603,0.46,0.282,0.53
53,126,17,-0.735,0.47,-0.563,0.51
54,126,97,-0.747,0.48,-1.53,0.49
55,126,21,-0.806,0.5,1.571,0.5
56,126,1,-0.854,0.5,-1.38,0.47
57,126,41,-0.903,0.49,-0.351,0.49
58,126,29,-0.921,0.51,-0.291,0.47
59,126,5,-0.965,0.5,0.734,0.49
60,126,84,-1.0,0.52,-1.19,0.45
61,126,85,-1.04,0.51,-0.17,0.47
62,126,93,-1.057,0.47,0.766,0.52
63,126,70,-1.135,0.47,-3.155,0.48
64,126,6,-1.195,0.5,-0.032,0.48
